INFO 2025-05-09 14:05:08,177 autoreload Watching for file changes with StatReloader
INFO 2025-05-24 13:20:56,099 basehttp "GET /api/picklists/dispatch/ HTTP/1.1" 200 69
INFO 2025-05-24 13:20:56,151 basehttp "GET /api/picklists/dispatch/ HTTP/1.1" 200 69
INFO 2025-05-24 13:20:56,204 basehttp "GET /api/picklists/dispatch/ HTTP/1.1" 200 69
INFO 2025-05-24 13:20:57,107 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 173
INFO 2025-05-24 13:20:57,282 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 173
INFO 2025-05-24 13:20:57,362 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 173
INFO 2025-05-24 13:23:41,078 basehttp "POST /api/pdf-uploads/process-files/ HTTP/1.1" 200 175
INFO 2025-05-24 13:23:41,147 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 179
INFO 2025-05-24 13:23:45,123 basehttp "GET /api/single-orders/?platform=FIRSTCRY&status=Ready%20to%20Process HTTP/1.1" 200 60242
INFO 2025-05-24 13:23:45,539 basehttp "POST /api/order-counts/process_orders/ HTTP/1.1" 200 7366
INFO 2025-05-24 13:23:47,261 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:23:47,862 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:23:47,909 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:23:47,957 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:23:53,708 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:23:53,770 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:23:53,829 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:24:00,090 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:00,136 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:00,181 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:00,226 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:00,271 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:00,317 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:01,415 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:01,460 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:01,511 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:04,251 basehttp "GET /picklist-details/111004/ HTTP/1.1" 200 34348
INFO 2025-05-24 13:24:04,597 basehttp "GET /api/picklists/111004/ HTTP/1.1" 200 6909
INFO 2025-05-24 13:24:07,037 basehttp "POST /api/picklists/111004/assign-picker/ HTTP/1.1" 200 64
INFO 2025-05-24 13:24:07,108 basehttp "GET /api/picklists/111004/ HTTP/1.1" 200 6959
INFO 2025-05-24 13:24:09,337 basehttp "POST /api/picklists/111004/mark-items-picked/ HTTP/1.1" 200 76
INFO 2025-05-24 13:24:09,387 basehttp "POST /api/picklists/111004/update-status/ HTTP/1.1" 200 80
INFO 2025-05-24 13:24:09,459 basehttp "GET /api/picklists/111004/ HTTP/1.1" 200 6909
INFO 2025-05-24 13:24:10,966 basehttp "GET / HTTP/1.1" 200 125531
WARNING 2025-05-24 13:24:10,997 log Not Found: /api/pdfs/
WARNING 2025-05-24 13:24:10,999 basehttp "GET /api/pdfs/ HTTP/1.1" 404 179
INFO 2025-05-24 13:24:11,069 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:24:11,253 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:24:11,342 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:24:11,410 basehttp "GET /api/order-counts/get_counts/?status=Ready%20to%20Process HTTP/1.1" 200 177
INFO 2025-05-24 13:24:12,105 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:12,150 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:12,196 basehttp "GET /api/picklists/ HTTP/1.1" 200 981
INFO 2025-05-24 13:24:13,654 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 191110
WARNING 2025-05-24 13:24:13,672 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 13:24:13,673 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 13:24:14,189 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9973
INFO 2025-05-24 13:24:17,746 basehttp "GET /api/products/image-by-sku/?sku=SOCKS-SET5-DIANASOR HTTP/1.1" 200 222
WARNING 2025-05-24 13:24:17,751 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 13:24:17,752 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 13:25:01,874 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 191110
WARNING 2025-05-24 13:25:01,895 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 13:25:01,896 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 13:25:02,119 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9973
INFO 2025-05-24 13:25:33,311 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 13:25:33,317 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 13:25:33,317 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 13:25:35,025 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 13:25:35,074 basehttp "GET /api/orders/17045303KYVFEC5F7A/download/ HTTP/1.1" 200 74249
INFO 2025-05-24 13:25:37,548 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 13:25:37,566 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 13:25:37,609 basehttp "GET /api/orders/17045303KYVFEC5F7A/download/ HTTP/1.1" 200 74249
INFO 2025-05-24 13:33:22,696 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 192239
WARNING 2025-05-24 13:33:22,714 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 13:33:22,715 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 13:33:22,934 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9977
INFO 2025-05-24 13:33:31,875 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 13:33:31,879 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 13:33:31,879 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 13:33:33,908 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 13:33:33,958 basehttp "GET /api/orders/20560333YVB0FEE2CC/download/ HTTP/1.1" 200 74611
INFO 2025-05-24 13:33:35,816 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 13:33:35,823 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 13:33:35,965 basehttp "GET /api/orders/20560333YVB0FEE2CC/download/ HTTP/1.1" 200 74611
INFO 2025-05-24 13:44:26,025 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 195270
WARNING 2025-05-24 13:44:26,042 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 13:44:26,043 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 13:44:26,263 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9981
INFO 2025-05-24 13:44:33,534 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 13:44:33,538 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 13:44:33,538 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 13:44:36,146 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 13:44:36,303 basehttp "GET /api/orders/25063060VGVFEF40B0/download/ HTTP/1.1" 200 90175
INFO 2025-05-24 13:44:37,920 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 13:44:37,925 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 13:44:37,968 basehttp "GET /api/orders/25063060VGVFEF40B0/download/ HTTP/1.1" 200 90175
INFO 2025-05-24 13:52:51,892 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 199111
WARNING 2025-05-24 13:52:51,914 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 13:52:51,915 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 13:52:52,182 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9985
INFO 2025-05-24 13:53:01,977 basehttp "GET /api/products/image-by-sku/?sku=BL-Packof3-BlackPinkDarkGrey-2-4Y HTTP/1.1" 200 228
WARNING 2025-05-24 13:53:01,982 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 13:53:01,983 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 13:53:03,539 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 13:53:03,586 basehttp "GET /api/orders/30079990HHT2E81AEB/download/ HTTP/1.1" 200 90375
INFO 2025-05-24 13:53:05,318 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 13:53:05,324 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 13:53:05,367 basehttp "GET /api/orders/30079990HHT2E81AEB/download/ HTTP/1.1" 200 90375
INFO 2025-05-24 13:57:09,918 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 201456
WARNING 2025-05-24 13:57:09,939 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 13:57:09,940 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 13:57:10,164 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9989
INFO 2025-05-24 13:57:16,306 basehttp "GET /api/products/image-by-sku/?sku=BL-Packof3-BlackPinkDarkGrey-2-4Y HTTP/1.1" 200 228
WARNING 2025-05-24 13:57:16,310 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 13:57:16,311 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 13:57:18,768 basehttp "POST /api/print-label/ HTTP/1.1" 200 225
INFO 2025-05-24 13:57:18,814 basehttp "GET /api/orders/4454999GRE11C56C3/download/ HTTP/1.1" 200 90453
INFO 2025-05-24 13:57:20,262 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 225
INFO 2025-05-24 13:57:20,308 basehttp "GET /api/orders/4454999GRE11C56C3/download/ HTTP/1.1" 200 90453
INFO 2025-05-24 13:57:20,389 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 146
INFO 2025-05-24 14:02:39,606 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 200798
WARNING 2025-05-24 14:02:39,626 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:02:39,627 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:02:39,854 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9993
INFO 2025-05-24 14:02:47,258 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 14:02:47,262 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:02:47,262 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:02:49,222 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 14:02:49,269 basehttp "GET /api/orders/23320730IZID49690F/download/ HTTP/1.1" 200 74549
INFO 2025-05-24 14:02:50,761 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 14:02:50,765 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 14:02:50,810 basehttp "GET /api/orders/23320730IZID49690F/download/ HTTP/1.1" 200 74549
INFO 2025-05-24 14:03:00,024 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 200798
WARNING 2025-05-24 14:03:00,040 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:03:00,040 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:03:00,229 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9997
INFO 2025-05-24 14:07:44,340 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202815
WARNING 2025-05-24 14:07:44,360 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:07:44,361 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:07:44,568 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 9997
INFO 2025-05-24 14:07:51,147 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 14:07:51,150 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:07:51,151 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:07:52,709 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 14:07:52,756 basehttp "GET /api/orders/30820745HFS8497A55/download/ HTTP/1.1" 200 90165
INFO 2025-05-24 14:07:54,413 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 14:07:54,520 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 14:07:54,566 basehttp "GET /api/orders/30820745HFS8497A55/download/ HTTP/1.1" 200 90165
INFO 2025-05-24 14:08:00,573 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 14:08:00,717 basehttp "GET /api/orders/34844144XKN2F52D0D/download/ HTTP/1.1" 200 75173
INFO 2025-05-24 14:08:05,296 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 14:08:05,305 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 14:08:05,450 basehttp "GET /api/orders/34844144XKN2F52D0D/download/ HTTP/1.1" 200 75173
INFO 2025-05-24 14:15:07,027 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202877
WARNING 2025-05-24 14:15:07,048 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:15:07,049 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:15:07,385 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10005
INFO 2025-05-24 14:15:13,451 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 14:15:13,455 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:15:13,456 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:15:15,655 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 14:15:15,703 basehttp "GET /api/orders/31404824BHJ8C0188B/download/ HTTP/1.1" 200 74488
INFO 2025-05-24 14:15:17,101 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 14:15:17,105 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 14:15:17,150 basehttp "GET /api/orders/31404824BHJ8C0188B/download/ HTTP/1.1" 200 74488
INFO 2025-05-24 14:17:12,886 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202877
WARNING 2025-05-24 14:17:12,905 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:17:12,906 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:17:13,103 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10009
INFO 2025-05-24 14:19:05,834 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202877
WARNING 2025-05-24 14:19:05,851 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:19:05,852 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:19:06,048 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10009
INFO 2025-05-24 14:22:19,588 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202877
WARNING 2025-05-24 14:22:19,611 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:22:19,611 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:22:19,807 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10009
INFO 2025-05-24 14:22:44,503 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202877
WARNING 2025-05-24 14:22:44,522 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:22:44,523 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:22:44,808 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10009
INFO 2025-05-24 14:36:43,141 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 52433
WARNING 2025-05-24 14:36:43,165 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:36:43,165 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:36:43,397 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10009
INFO 2025-05-24 14:36:47,236 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 14:36:47,240 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:36:47,241 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:36:53,044 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 146
INFO 2025-05-24 14:37:00,377 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 14:37:00,381 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:37:00,381 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:37:03,734 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 146
INFO 2025-05-24 14:41:03,100 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 75533
WARNING 2025-05-24 14:41:03,118 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 14:41:03,119 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 14:41:03,331 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10017
INFO 2025-05-24 14:41:10,291 basehttp "GET /api/products/image-by-sku/?sku=BS-02 HTTP/1.1" 200 207
WARNING 2025-05-24 14:41:10,296 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:41:10,297 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:41:11,746 basehttp "POST /api/print-label/ HTTP/1.1" 200 225
INFO 2025-05-24 14:41:11,895 basehttp "GET /api/orders/7340056FHC68E0287/download/ HTTP/1.1" 200 74246
INFO 2025-05-24 14:41:13,534 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 146
INFO 2025-05-24 14:41:23,738 basehttp "GET /api/products/image-by-sku/?sku=BS-03 HTTP/1.1" 200 207
WARNING 2025-05-24 14:41:23,742 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 14:41:23,742 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 14:41:25,720 basehttp "POST /api/print-label/ HTTP/1.1" 200 225
INFO 2025-05-24 14:41:25,767 basehttp "GET /api/orders/6014598WNKA696A5B/download/ HTTP/1.1" 200 74829
INFO 2025-05-24 14:41:27,744 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 146
INFO 2025-05-24 17:52:20,161 autoreload D:\New folder (3)\order-process\ordercycle\views\packing_views.py changed, reloading.
INFO 2025-05-24 17:52:21,354 autoreload Watching for file changes with StatReloader
INFO 2025-05-24 17:55:06,550 basehttp "GET /pack-stage/?picklist_id=111004 HTTP/1.1" 200 202877
WARNING 2025-05-24 17:55:06,570 log Not Found: /static/images/placeholder.png
WARNING 2025-05-24 17:55:06,570 basehttp "GET /static/images/placeholder.png HTTP/1.1" 404 179
INFO 2025-05-24 17:55:06,905 basehttp "GET /api/picklists/search/?picklist_id=111004 HTTP/1.1" 200 10025
INFO 2025-05-24 17:55:17,999 basehttp "GET /api/products/image-by-sku/?sku=BS-03 HTTP/1.1" 200 207
WARNING 2025-05-24 17:55:18,003 log Not Found: /static/images/no_image_found.jpg
WARNING 2025-05-24 17:55:18,003 basehttp "GET /static/images/no_image_found.jpg HTTP/1.1" 404 179
INFO 2025-05-24 17:55:20,018 basehttp "POST /api/print-label/ HTTP/1.1" 200 227
INFO 2025-05-24 17:55:20,065 basehttp "GET /api/orders/35668326AWHBBE7C19/download/ HTTP/1.1" 200 89921
INFO 2025-05-24 17:55:21,559 basehttp "POST /api/print-invoice/ HTTP/1.1" 200 227
INFO 2025-05-24 17:55:21,563 basehttp "POST /api/orders/mark-printed/ HTTP/1.1" 200 147
INFO 2025-05-24 17:55:21,609 basehttp "GET /api/orders/35668326AWHBBE7C19/download/ HTTP/1.1" 200 89921
WARNING 2025-05-24 17:55:38,139 log Bad Request: /api/orders/save-awb/
WARNING 2025-05-24 17:55:38,140 basehttp "POST /api/orders/save-awb/ HTTP/1.1" 400 198
INFO 2025-05-24 17:55:45,628 basehttp "POST /api/orders/save-awb/ HTTP/1.1" 200 379
INFO 2025-05-24 17:55:57,945 basehttp "GET /api/picklists/dispatch/ HTTP/1.1" 200 272
INFO 2025-05-24 17:55:58,233 basehttp "GET /api/picklists/dispatch/ HTTP/1.1" 200 272
INFO 2025-05-24 17:55:58,407 basehttp "GET /api/picklists/dispatch/ HTTP/1.1" 200 272
INFO 2025-05-24 17:56:07,911 basehttp "GET /api/search-dispatch-awb/?awb=4454999GRE11C56C3 HTTP/1.1" 200 14
INFO 2025-05-24 17:56:17,006 basehttp "GET /api/search-dispatch-awb/?awb=4454999GRE11C56C3 HTTP/1.1" 200 14
